student_id,data_split,age,semester,program_stream,institution_type,residence_mode,scholarship_holder,current_gpa,failed_subjects,backlog_count,credits_completion_ratio,attendance_pct,attendance_velocity_14d,consecutive_absent_days,lms_active_hours_week,lms_activity_velocity_pct,assignment_completion_pct,avg_assignment_delay_days,missed_assessments,fee_overdue_days,scholarship_delay_days,financial_support_requested,paid_work_hours_week,family_responsibility_hours_week,course_satisfaction_1_5,career_uncertainty_1_5,prerequisite_gap_score,language_transition_score,commute_minutes_one_way,hostel_issue_score,campus_belonging_1_5,mentor_interactions_month,overwhelmed_score_1_5,support_requested,F1_academic_difficulty,F2_attendance_decline,F3_low_engagement,F4_financial_stress,F5_work_pressure,F6_family_responsibility,F7_course_mismatch,F8_transition_language_gap,F9_commute_housing,F10_low_belonging_support,F11_wellbeing_support_need,synthetic_risk_probability,risk_tier,dominant_risk_factor,secondary_risk_factor,dropout_label,student_outcome,confirmed_exit_reason,generation_version
SYN01956,TRAIN,23,8,Science,Private,With Family,0,8.48,0,2,0.922,76.0,-8.1,2,9.8,11.9,76.8,7.9,3,26,0,0,0.0,18.8,1.9,2.7,0.223,0.133,68,0.089,2.0,3,3.6,0,16.7,43.9,39.5,23.9,28.8,47.6,64.8,17.0,72.2,48.2,55.2,0.4288,MODERATE,Commute / housing / accessibility,Course mismatch / low interest,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01957,TRAIN,24,1,Health/Allied,Private,PG/Rented,0,8.48,2,3,0.751,83.3,4.4,3,10.8,-19.2,82.2,3.9,1,45,0,1,19.1,3.9,3.8,1.3,0.306,0.213,38,0.038,3.1,3,1.3,0,35.7,27.4,30.6,31.5,33.1,14.8,23.3,35.3,40.2,45.9,26.3,0.1804,LOW,Low belonging / weak mentor support,Commute / housing / accessibility,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01958,TEST,26,1,Commerce/Management,Government,Hostel,1,6.2,2,2,0.846,78.4,-1.9,1,14.8,7.9,75.8,2.7,1,61,0,0,0.0,5.9,5.0,1.5,0.351,0.378,20,0.457,3.6,4,3.0,0,28.3,28.3,30.1,29.3,22.9,12.4,22.2,52.1,54.9,38.1,41.0,0.1821,LOW,Commute / housing / accessibility,Transition / language / prerequisite gap,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01959,VALID,24,5,Commerce/Management,Government,PG/Rented,1,7.37,2,5,0.82,76.3,-6.7,5,14.0,-0.2,64.1,4.2,1,7,22,0,0.0,7.3,5.0,1.0,0.347,0.115,37,0.0,4.3,4,3.2,0,38.7,34.9,36.8,16.6,25.4,20.2,15.1,10.5,29.2,18.7,41.7,0.1456,LOW,Wellbeing / support need,Academic difficulty,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01960,TRAIN,21,2,Education,Government-Aided,PG/Rented,0,5.65,4,4,0.796,67.4,-19.2,4,5.7,-24.4,49.3,5.8,2,32,0,0,19.1,13.6,3.0,2.8,0.429,0.618,23,0.023,2.5,2,3.7,1,54.2,59.8,51.3,46.0,39.4,40.8,60.1,56.2,30.1,59.8,69.7,0.7942,CRITICAL,Wellbeing / support need,Course mismatch / low interest,1,DROPOUT,EMPLOYMENT_PRESSURE,SIH_SYN_V1_2026-08-22
SYN01961,TRAIN,20,3,Science,Private,PG/Rented,0,9.72,1,0,0.824,79.6,0.3,2,13.1,3.6,84.8,3.1,0,58,0,0,11.2,7.8,4.6,1.4,0.396,0.365,30,0.055,2.9,2,2.6,1,9.9,27.8,31.1,27.2,19.3,19.0,10.8,55.2,19.9,44.1,49.2,0.1189,LOW,Transition / language / prerequisite gap,Wellbeing / support need,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01962,TRAIN,20,4,Engineering/Technology,Private,PG/Rented,0,7.02,2,5,0.801,82.0,12.8,1,13.0,1.8,91.0,3.6,2,26,0,1,0.0,7.3,4.2,2.2,0.235,0.08,13,0.089,5.0,5,3.4,1,51.4,20.7,24.7,29.0,17.0,13.9,14.9,3.4,25.5,16.6,54.5,0.1429,LOW,Wellbeing / support need,Academic difficulty,1,DROPOUT,FINANCIAL_CONSTRAINT,SIH_SYN_V1_2026-08-22
SYN01963,TRAIN,24,3,Science,Government,With Family,1,8.94,1,3,0.848,78.7,-15.7,4,14.7,4.8,91.7,2.0,1,7,5,0,0.0,12.4,5.0,1.1,0.154,0.054,32,0.011,3.6,3,2.2,0,26.2,42.9,8.0,6.1,14.0,53.7,11.9,12.9,22.3,27.9,29.7,0.0882,LOW,Family/domestic responsibility,Attendance decline,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01964,TRAIN,19,2,Arts/Humanities,Private,With Family,0,5.98,3,3,0.665,66.9,-13.9,4,12.5,-2.9,66.8,8.1,2,11,0,1,0.0,14.3,3.6,2.4,0.373,0.288,42,0.0,4.8,4,1.8,0,51.2,40.6,39.0,42.8,44.2,38.9,26.1,35.1,29.9,14.1,31.9,0.3557,LOW,Academic difficulty,Employment/work pressure,1,DROPOUT,TRANSITION_OR_LANGUAGE_GAP,SIH_SYN_V1_2026-08-22
SYN01965,TRAIN,20,2,Engineering/Technology,Private,With Family,0,9.0,1,3,0.917,93.5,1.9,2,11.9,20.3,77.1,1.7,1,4,0,1,0.0,10.7,5.0,1.1,0.247,0.199,71,0.09,5.0,5,3.0,0,17.1,21.8,14.2,30.3,26.7,14.5,10.5,26.2,29.9,7.3,37.1,0.0403,LOW,Wellbeing / support need,Financial stress,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01966,TRAIN,21,3,Education,Government,With Family,0,7.73,1,2,0.827,90.3,4.6,0,10.0,-11.6,76.7,3.8,1,0,0,1,0.0,1.0,3.9,2.2,0.246,0.187,52,0.0,3.1,4,2.5,0,26.1,9.0,28.6,4.9,9.6,11.5,27.5,26.1,18.8,52.3,35.8,0.0563,LOW,Low belonging / weak mentor support,Wellbeing / support need,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01967,TRAIN,18,7,Engineering/Technology,Private,With Family,0,7.62,2,1,0.827,83.1,4.3,5,9.0,-20.7,78.0,6.8,3,44,0,1,0.0,6.1,4.0,2.6,0.213,0.184,50,0.023,4.1,3,2.3,1,39.9,17.9,36.4,25.8,27.2,22.8,25.6,7.5,30.3,31.1,48.1,0.1258,LOW,Wellbeing / support need,Academic difficulty,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01968,TRAIN,23,5,Engineering/Technology,Government,PG/Rented,1,6.2,3,6,0.68,78.2,-10.5,3,12.4,-56.9,79.6,7.7,2,0,19,0,9.9,14.1,3.8,2.4,0.363,0.101,23,0.065,2.7,4,4.0,1,59.5,41.2,42.4,33.6,22.2,31.0,46.2,17.0,23.6,23.3,41.5,0.363,LOW,Academic difficulty,Course mismatch / low interest,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01969,TRAIN,19,1,Science,Government-Aided,With Family,1,6.06,3,3,0.688,80.6,-4.4,2,9.5,-5.5,70.7,6.6,0,19,0,0,0.0,3.6,3.0,2.9,0.312,0.272,16,0.009,4.0,2,2.9,0,50.1,25.3,40.0,17.7,10.5,2.1,39.0,42.3,11.3,35.0,37.9,0.1661,LOW,Academic difficulty,Transition / language / prerequisite gap,1,DROPOUT,TRANSITION_OR_LANGUAGE_GAP,SIH_SYN_V1_2026-08-22
SYN01970,VALID,21,3,Engineering/Technology,Private,With Family,0,8.0,1,3,0.862,74.1,-6.0,5,10.8,-26.6,78.4,4.2,3,50,0,1,20.6,3.4,4.3,2.2,0.325,0.27,32,0.0,2.5,3,3.3,1,20.4,44.8,32.4,53.0,38.5,6.0,17.9,52.1,9.9,70.7,69.9,0.4035,MODERATE,Low belonging / weak mentor support,Wellbeing / support need,1,DROPOUT,LOW_CAMPUS_SUPPORT,SIH_SYN_V1_2026-08-22
SYN01971,TRAIN,18,2,Engineering/Technology,Government,With Family,1,8.32,0,2,0.927,85.9,-3.3,1,11.9,-8.6,90.7,0.0,1,0,0,1,4.6,7.6,4.8,1.6,0.151,0.356,50,0.03,2.2,1,1.6,1,18.5,15.6,14.1,4.4,11.4,35.5,26.3,37.9,5.8,73.1,29.9,0.0431,LOW,Low belonging / weak mentor support,Transition / language / prerequisite gap,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01972,TRAIN,18,4,Other,Government,PG/Rented,0,8.36,2,1,0.85,81.2,5.0,4,5.6,-23.5,71.6,4.0,1,59,0,1,0.0,9.9,2.9,1.7,0.223,0.166,7,0.0,4.8,4,2.4,0,20.8,32.1,39.3,27.6,25.9,37.8,36.1,25.5,5.6,16.5,31.7,0.1336,LOW,Low learning engagement,Family/domestic responsibility,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01973,TRAIN,23,3,Commerce/Management,Government-Aided,With Family,0,6.73,2,4,0.678,81.1,-14.0,4,10.0,2.6,80.3,4.0,2,19,0,1,0.0,6.9,4.1,1.2,0.391,0.135,11,0.084,4.7,2,3.0,0,50.1,34.6,32.8,26.7,36.5,28.1,23.7,13.4,5.7,24.6,61.6,0.2087,LOW,Wellbeing / support need,Academic difficulty,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01974,TRAIN,25,6,Education,Private,Hostel,0,8.42,3,2,0.908,82.8,-0.8,2,9.8,-7.8,86.0,1.3,0,39,0,1,0.0,4.9,3.8,2.5,0.317,0.025,15,0.0,4.8,2,1.9,1,20.0,33.9,26.2,51.8,29.4,4.0,29.6,24.0,23.1,23.9,16.6,0.1441,LOW,Financial stress,Attendance decline,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01975,TRAIN,22,2,Science,Government,Hostel,0,4.62,4,6,0.451,82.0,1.8,3,8.9,-28.1,66.7,6.0,1,9,0,0,13.0,20.7,4.5,2.6,0.416,0.291,18,0.451,3.1,3,3.0,0,83.5,42.1,48.1,20.2,19.2,56.6,33.6,28.7,65.3,17.4,52.6,0.5188,MODERATE,Academic difficulty,Commute / housing / accessibility,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01976,TEST,19,4,Education,Government,With Family,1,9.19,0,0,0.972,85.3,-7.3,2,11.0,5.0,87.4,1.2,1,55,19,1,0.0,5.5,3.6,2.0,0.049,0.044,36,0.13,2.3,3,3.3,0,7.2,35.2,21.5,40.7,41.9,25.1,19.8,16.9,14.3,50.6,50.3,0.1985,LOW,Low belonging / weak mentor support,Wellbeing / support need,1,DROPOUT,WELLBEING_SUPPORT_NEED,SIH_SYN_V1_2026-08-22
SYN01977,TRAIN,20,7,Science,Private,With Family,0,7.62,3,1,1.0,79.4,-2.9,5,11.6,18.2,90.0,6.2,1,40,0,0,0.0,2.5,4.2,1.3,0.128,0.063,19,0.0,3.3,4,3.9,0,15.9,37.7,27.1,47.6,32.4,18.4,20.5,12.9,1.9,39.9,64.7,0.1968,LOW,Wellbeing / support need,Financial stress,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01978,TRAIN,18,2,Arts/Humanities,Private,With Family,0,5.94,4,5,0.567,72.0,-11.3,3,9.5,-46.9,67.8,5.1,3,75,0,1,0.0,16.9,3.9,3.7,0.465,0.385,54,0.139,4.5,3,2.7,0,66.0,40.4,48.1,48.1,29.8,47.9,35.7,52.3,28.1,12.0,56.1,0.5315,MODERATE,Academic difficulty,Wellbeing / support need,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01979,VALID,21,4,Engineering/Technology,Government,PG/Rented,0,7.39,2,2,0.889,85.0,16.3,2,9.0,-14.8,84.3,4.5,1,35,0,1,0.0,2.3,2.8,2.8,0.211,0.0,5,0.0,3.3,3,2.6,1,30.5,20.0,40.7,44.2,37.8,6.3,45.6,4.8,20.9,38.2,47.5,0.1914,LOW,Wellbeing / support need,Course mismatch / low interest,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01980,VALID,22,2,Science,Government,With Family,0,4.54,4,5,0.608,74.7,-18.4,5,13.5,-32.4,59.8,1.1,3,18,0,1,0.0,2.0,3.6,1.5,0.381,0.233,82,0.147,3.0,2,3.6,0,71.3,44.6,44.0,8.8,14.6,1.7,32.0,22.8,59.6,53.2,66.6,0.3865,LOW,Academic difficulty,Wellbeing / support need,1,DROPOUT,WELLBEING_SUPPORT_NEED,SIH_SYN_V1_2026-08-22
SYN01981,TEST,20,7,Commerce/Management,Government,With Family,0,6.93,2,3,0.676,89.9,-3.0,4,8.7,-0.7,90.9,0.4,2,19,0,0,0.0,6.7,3.6,1.8,0.275,0.136,50,0.0,3.7,4,2.0,0,48.8,24.0,18.1,23.3,15.1,10.3,28.7,19.6,10.2,24.6,29.8,0.1077,LOW,Academic difficulty,Wellbeing / support need,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01982,VALID,20,6,Arts/Humanities,Government-Aided,PG/Rented,0,8.69,0,1,0.848,82.7,-1.2,3,9.5,-10.0,78.6,4.1,2,16,0,0,0.0,0.0,4.2,1.0,0.148,0.114,30,0.172,3.3,5,2.5,0,24.9,23.5,29.1,19.1,11.5,0.5,11.9,13.7,42.0,50.2,40.4,0.0881,LOW,Low belonging / weak mentor support,Commute / housing / accessibility,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01983,TRAIN,20,2,Engineering/Technology,Private,With Family,0,5.51,4,4,0.598,74.8,3.6,5,10.3,-8.5,80.4,3.5,1,44,0,1,0.0,8.6,3.4,3.2,0.393,0.481,53,0.1,2.6,2,3.3,1,56.5,28.4,47.1,26.3,17.1,25.1,41.3,52.4,56.5,59.5,51.6,0.4334,MODERATE,Low belonging / weak mentor support,Academic difficulty,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01984,TRAIN,18,7,Health/Allied,Government,PG/Rented,0,7.76,4,3,0.816,81.9,-6.5,4,9.1,-24.4,69.2,3.4,2,20,0,0,0.0,14.0,4.8,1.2,0.13,0.041,27,0.0,4.4,4,3.3,0,36.2,46.5,32.8,33.7,30.6,50.8,2.3,3.4,23.8,3.3,41.5,0.126,LOW,Family/domestic responsibility,Attendance decline,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01985,TEST,18,2,Arts/Humanities,Private,Hostel,0,7.64,1,0,0.916,87.6,-11.8,4,12.3,-22.6,76.0,2.8,2,38,0,0,0.0,11.6,4.4,1.3,0.117,0.151,13,0.292,5.0,4,1.3,0,26.8,41.1,32.8,23.4,25.9,39.9,13.3,26.0,42.7,4.1,16.1,0.1162,LOW,Commute / housing / accessibility,Attendance decline,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01986,TRAIN,19,8,Commerce/Management,Private,Hostel,0,5.88,1,3,0.782,58.0,-13.2,4,13.3,-1.3,83.4,5.6,2,33,0,0,14.2,0.0,5.0,1.3,0.289,0.113,8,0.243,5.0,3,3.5,0,42.0,49.0,30.0,47.2,31.1,13.7,1.3,16.5,31.9,15.9,67.8,0.2572,LOW,Wellbeing / support need,Attendance decline,1,DROPOUT,FINANCIAL_CONSTRAINT,SIH_SYN_V1_2026-08-22
SYN01987,VALID,21,3,Engineering/Technology,Government-Aided,With Family,0,6.32,4,4,0.765,87.1,-1.1,2,9.3,-27.7,61.7,5.6,2,6,0,0,0.0,8.4,3.8,1.8,0.284,0.193,90,0.113,3.3,4,3.8,0,41.0,28.1,49.2,16.7,9.6,29.9,11.5,28.6,55.3,38.8,67.0,0.2281,LOW,Wellbeing / support need,Commute / housing / accessibility,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01988,TRAIN,25,7,Education,Government-Aided,Hostel,0,8.74,2,2,0.804,96.3,4.7,3,12.6,-12.9,81.8,3.9,2,16,0,0,0.0,9.2,4.1,2.1,0.099,0.0,5,0.072,2.5,3,2.7,1,20.4,11.2,19.0,15.8,11.2,31.9,36.3,2.6,12.8,43.1,35.2,0.0701,LOW,Low belonging / weak mentor support,Course mismatch / low interest,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01989,TRAIN,27,1,Engineering/Technology,Government,Hostel,0,7.2,3,3,0.811,74.0,-11.2,6,13.6,22.3,70.6,5.6,2,115,0,0,0.0,11.3,5.0,2.1,0.403,0.311,16,0.13,2.7,2,1.9,0,36.8,52.3,29.1,83.8,51.9,36.8,15.1,38.3,6.4,60.7,38.0,0.6123,MODERATE,Financial stress,Low belonging / weak mentor support,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01990,TEST,24,7,Science,Government,Hostel,0,6.82,4,7,0.658,75.4,-3.7,6,12.7,-14.6,79.3,1.5,2,68,0,1,0.0,11.6,3.8,1.8,0.27,0.294,16,0.329,4.1,3,3.0,1,60.2,41.7,25.5,31.4,23.5,33.2,19.0,13.3,35.9,21.1,55.4,0.2717,LOW,Academic difficulty,Wellbeing / support need,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01991,TRAIN,20,5,Engineering/Technology,Government,Hostel,0,6.1,3,3,0.849,79.1,5.1,3,16.2,2.0,84.7,3.3,2,33,0,0,5.3,7.8,4.3,2.5,0.112,0.108,11,0.032,3.5,3,2.6,0,40.6,27.7,19.4,15.7,22.4,20.2,25.3,11.7,18.0,30.3,28.5,0.0962,LOW,Academic difficulty,Low belonging / weak mentor support,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01992,TRAIN,22,8,Engineering/Technology,Government,PG/Rented,0,8.11,0,2,0.736,79.4,-5.7,3,11.1,-32.6,60.4,4.8,2,19,0,0,0.0,11.7,4.2,2.6,0.028,0.117,13,0.0,2.4,2,4.8,1,31.4,31.6,44.5,8.4,10.7,30.9,34.1,11.3,12.1,44.1,90.2,0.221,LOW,Wellbeing / support need,Low learning engagement,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01993,TRAIN,20,5,Commerce/Management,Government-Aided,With Family,0,7.24,1,1,0.829,94.5,9.3,2,10.8,-17.7,70.8,5.8,2,11,0,1,13.0,0.0,4.1,1.7,0.259,0.137,93,0.178,4.3,3,3.3,0,22.4,15.9,36.2,21.7,27.6,5.4,14.9,19.8,49.3,27.1,53.7,0.0523,LOW,Wellbeing / support need,Commute / housing / accessibility,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01994,TRAIN,27,1,Engineering/Technology,Private,Hostel,0,7.53,2,2,0.892,76.3,-3.9,3,7.7,-9.4,78.4,8.5,2,71,0,0,15.3,5.9,2.8,2.4,0.241,0.331,4,0.013,4.2,6,3.2,0,24.1,35.9,35.9,42.0,38.3,24.0,49.2,35.8,10.4,11.3,37.8,0.2372,LOW,Course mismatch / low interest,Financial stress,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01995,TEST,23,1,Science,Government-Aided,PG/Rented,1,7.12,3,5,0.692,76.8,-9.5,5,12.7,3.7,62.9,3.8,1,67,12,0,0.0,10.7,3.4,1.9,0.287,0.174,41,0.113,2.9,2,4.0,0,51.5,37.9,41.8,45.9,34.3,49.4,22.6,24.3,32.9,48.3,73.9,0.5776,MODERATE,Wellbeing / support need,Academic difficulty,1,DROPOUT,FAMILY_RESPONSIBILITY,SIH_SYN_V1_2026-08-22
SYN01996,TRAIN,21,5,Science,Private,With Family,0,8.43,1,3,0.775,85.4,-6.4,3,11.7,6.7,74.0,5.2,0,0,0,0,0.0,16.8,4.3,1.6,0.112,0.231,38,0.038,3.9,4,2.0,0,23.9,33.4,35.7,8.5,31.1,8.5,15.9,25.3,24.0,22.2,36.2,0.1256,LOW,Wellbeing / support need,Low learning engagement,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01997,VALID,19,4,Engineering/Technology,Government,PG/Rented,0,8.19,2,3,0.858,65.8,-13.1,6,10.5,-12.4,77.7,2.3,2,9,0,1,0.0,12.3,4.5,2.0,0.277,0.078,30,0.018,3.6,3,3.7,1,31.2,42.3,28.3,20.4,15.8,38.3,19.8,6.1,58.7,16.8,41.0,0.1745,LOW,Commute / housing / accessibility,Attendance decline,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01998,TRAIN,20,1,Arts/Humanities,Government-Aided,With Family,0,7.9,0,0,0.931,95.0,4.5,2,13.9,-8.8,76.5,2.2,2,39,0,0,0.0,6.5,3.5,2.8,0.265,0.183,35,0.02,3.8,3,3.0,0,11.3,10.5,31.2,21.4,13.9,19.1,53.9,27.4,18.5,19.2,49.5,0.0859,LOW,Course mismatch / low interest,Wellbeing / support need,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN01999,TEST,20,6,Engineering/Technology,Private,With Family,0,8.48,3,4,0.929,70.6,7.6,6,10.5,-13.1,74.4,6.6,1,80,0,0,18.2,12.4,4.6,2.3,0.345,0.402,23,0.0,2.2,3,3.7,0,24.1,54.0,39.7,63.9,38.7,28.0,30.5,42.4,12.5,51.4,67.3,0.5365,MODERATE,Wellbeing / support need,Financial stress,1,DROPOUT,LOW_CAMPUS_SUPPORT,SIH_SYN_V1_2026-08-22
SYN02000,TRAIN,19,5,Arts/Humanities,Government,With Family,0,7.82,2,2,0.655,70.6,-6.6,3,9.0,-5.9,70.3,4.2,4,55,0,0,0.0,3.8,4.7,1.4,0.053,0.258,62,0.159,3.2,3,3.4,0,32.1,42.1,42.3,50.9,32.8,10.8,16.1,10.5,37.7,44.2,53.2,0.2887,LOW,Wellbeing / support need,Financial stress,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN02001,TRAIN,19,5,Arts/Humanities,Government-Aided,With Family,0,7.68,2,5,0.894,89.2,9.7,4,10.6,-19.9,60.8,7.2,3,0,0,0,0.0,3.6,2.6,3.8,0.453,0.316,47,0.111,2.8,3,4.3,0,38.5,31.8,52.6,13.4,24.7,10.6,62.9,55.8,31.2,40.6,45.5,0.2828,LOW,Course mismatch / low interest,Transition / language / prerequisite gap,1,DROPOUT,COMMUTE_HOUSING_ACCESS,SIH_SYN_V1_2026-08-22
SYN02002,TRAIN,20,3,Arts/Humanities,Private,With Family,0,8.14,1,1,0.867,81.9,-6.9,3,13.8,-7.9,83.7,3.2,2,58,0,1,0.0,3.3,4.0,2.8,0.09,0.0,35,0.067,2.2,3,3.2,0,9.9,35.4,23.8,46.3,32.3,12.8,39.4,1.3,14.7,58.4,41.1,0.1806,LOW,Low belonging / weak mentor support,Financial stress,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN02003,TRAIN,21,5,Engineering/Technology,Private,PG/Rented,0,8.31,1,1,0.928,85.1,5.3,3,8.9,-17.9,85.5,0.8,2,24,0,0,0.0,7.7,4.4,1.0,0.113,0.14,50,0.059,4.4,4,2.3,0,11.5,18.1,28.1,17.1,14.2,16.6,20.7,32.0,57.5,14.8,33.1,0.0823,LOW,Commute / housing / accessibility,Wellbeing / support need,0,TEMPORARY_BREAK,,SIH_SYN_V1_2026-08-22
SYN02004,VALID,20,4,Commerce/Management,Private,Hostel,1,9.72,0,0,0.825,89.4,-11.3,5,12.5,2.9,82.4,3.7,1,29,24,0,0.0,2.0,4.1,2.6,0.24,0.406,20,0.196,4.7,3,3.8,0,12.7,32.2,27.2,17.2,18.2,50.6,33.5,46.8,34.7,11.5,58.2,0.139,LOW,Wellbeing / support need,Family/domestic responsibility,1,DROPOUT,COURSE_MISMATCH_OR_LOW_INTEREST,SIH_SYN_V1_2026-08-22
SYN02005,VALID,18,4,Science,Government-Aided,PG/Rented,0,7.26,3,3,0.824,79.6,-11.7,2,9.6,-0.4,82.4,2.5,2,0,0,1,0.0,16.1,5.0,1.0,0.087,0.071,24,0.0,3.9,4,2.3,0,29.8,28.2,26.0,5.5,6.0,56.0,2.4,9.0,19.6,36.2,33.8,0.0845,LOW,Family/domestic responsibility,Low belonging / weak mentor support,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN02006,TRAIN,20,6,Science,Government-Aided,Hostel,0,6.4,2,5,0.759,81.4,-2.0,2,8.7,8.0,71.1,5.1,3,5,0,1,0.0,8.6,3.6,1.8,0.395,0.326,11,0.071,3.6,3,3.0,0,46.6,21.1,41.5,8.3,16.5,49.0,39.4,33.1,3.2,34.2,29.4,0.1351,LOW,Family/domestic responsibility,Academic difficulty,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN02007,TRAIN,25,1,Science,Government-Aided,With Family,0,6.86,3,5,0.643,81.2,-4.8,4,8.2,-25.4,85.6,1.8,2,73,0,0,0.0,11.7,3.2,3.3,0.576,0.495,29,0.0,3.8,4,3.5,0,44.7,42.8,38.1,51.4,32.0,28.4,47.2,60.7,3.8,26.8,77.9,0.5454,MODERATE,Wellbeing / support need,Transition / language / prerequisite gap,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN02008,TEST,22,3,Health/Allied,Government-Aided,With Family,0,6.08,2,3,0.794,65.1,-15.9,6,11.4,-10.6,60.8,4.2,0,95,0,1,23.2,9.1,3.6,1.0,0.192,0.021,117,0.112,4.8,5,3.7,0,56.5,65.5,33.3,76.9,46.9,30.2,17.9,14.3,92.7,10.7,68.4,0.7507,CRITICAL,Commute / housing / accessibility,Financial stress,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN02009,VALID,18,4,Health/Allied,Government,With Family,0,8.14,1,1,0.932,79.3,-4.7,4,16.3,-2.5,85.3,0.9,2,31,0,1,20.5,0.9,4.7,2.5,0.052,0.101,45,0.125,3.1,1,2.4,0,17.0,35.8,13.0,34.9,47.4,9.6,23.5,6.7,26.2,64.0,40.4,0.1547,LOW,Low belonging / weak mentor support,Employment/work pressure,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN02010,TRAIN,21,3,Engineering/Technology,Government-Aided,Hostel,1,8.53,2,2,0.896,90.9,-1.4,4,10.0,-47.2,64.2,5.4,2,0,0,0,10.0,4.0,2.9,2.4,0.129,0.089,10,0.105,3.7,3,3.7,0,20.2,31.2,52.4,16.2,26.7,15.6,40.0,15.5,23.9,42.7,58.7,0.1786,LOW,Wellbeing / support need,Low learning engagement,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN02011,TRAIN,21,8,Science,Government-Aided,Hostel,1,6.94,0,2,0.938,95.2,1.9,1,12.0,6.5,84.6,2.5,1,60,2,1,17.7,10.7,3.6,2.7,0.239,0.032,10,0.048,3.3,1,2.4,1,14.1,15.2,29.4,18.7,33.0,20.9,33.3,17.8,8.2,42.1,37.2,0.0841,LOW,Low belonging / weak mentor support,Wellbeing / support need,1,DROPOUT,COURSE_MISMATCH_OR_LOW_INTEREST,SIH_SYN_V1_2026-08-22
SYN02012,TEST,18,2,Engineering/Technology,Government,Hostel,0,7.39,0,2,0.798,86.9,7.4,2,9.5,12.5,81.6,2.8,2,18,0,1,0.0,10.5,3.6,2.2,0.35,0.562,22,0.545,3.9,3,1.6,0,20.0,7.4,19.3,10.1,14.2,6.0,35.4,63.5,67.3,40.3,15.7,0.0769,LOW,Commute / housing / accessibility,Transition / language / prerequisite gap,1,DROPOUT,COMMUTE_HOUSING_ACCESS,SIH_SYN_V1_2026-08-22
SYN02013,TRAIN,21,2,Science,Government,With Family,0,6.83,1,4,0.791,75.7,-4.3,5,12.8,-5.2,74.6,6.4,2,3,0,1,0.0,5.4,3.3,2.9,0.236,0.042,6,0.0,4.1,3,3.9,0,33.9,43.6,42.3,21.4,31.8,11.6,37.0,17.2,12.7,20.6,68.0,0.2617,LOW,Wellbeing / support need,Attendance decline,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN02014,TRAIN,23,1,Health/Allied,Private,PG/Rented,0,7.07,2,3,0.763,83.2,0.1,2,8.6,-25.6,67.8,2.8,1,20,0,1,16.1,15.5,3.8,3.1,0.218,0.205,5,0.046,3.3,3,4.2,0,29.6,31.4,46.0,18.5,24.1,32.7,49.3,25.2,8.8,34.7,81.4,0.302,LOW,Wellbeing / support need,Course mismatch / low interest,0,CONTINUED,,SIH_SYN_V1_2026-08-22
